ponto,orientacao,init,fim,class,membro,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x1,y1,x2,y2,x3,y3,x4,y4,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06405770778656006,-0.07875227928161621,-0.08727008104324341,-0.15187740325927734,-0.10076791048049927,-0.2022768259048462,-0.11589807271957397,-0.23683369159698486,-0.006589651107788086,-0.23654770851135254,-0.07138389348983765,-0.2865959405899048,-0.11308467388153076,-0.25580596923828125,-0.13298749923706055,-0.21464484930038452,0.012646913528442383,-0.2142663598060608,-0.07772564888000488,-0.2237250804901123,-0.10010278224945068,-0.1598636507987976,-0.09135580062866211,-0.11879110336303711,0.018854796886444092,-0.17679548263549805,-0.07304602861404419,-0.17439067363739014,-0.08228778839111328,-0.11746114492416382,-0.0668758749961853,-0.08725154399871826,0.014251470565795898,-0.13098812103271484,-0.058317482471466064,-0.13027071952819824,-0.06546252965927124,-0.09466713666915894,-0.05052691698074341,-0.07777667045593262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06361699104309082,-0.07753366231918335,-0.08751702308654785,-0.15077131986618042,-0.09915649890899658,-0.20209693908691406,-0.11003005504608154,-0.23825043439865112,-0.006819546222686768,-0.2351452112197876,-0.06938016414642334,-0.28831979632377625,-0.1124538779258728,-0.26569831371307373,-0.13618189096450806,-0.22959911823272705,0.01354837417602539,-0.2122536301612854,-0.07733434438705444,-0.22362607717514038,-0.0994333028793335,-0.16010898351669312,-0.09075629711151123,-0.11951279640197754,0.020152270793914795,-0.174282968044281,-0.07230204343795776,-0.1750362515449524,-0.08147573471069336,-0.11815387010574341,-0.06647473573684692,-0.08758652210235596,0.01545017957687378,-0.12822496891021729,-0.057442545890808105,-0.13096559047698975,-0.0641409158706665,-0.09532302618026733,-0.0491943359375,-0.07832121849060059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06317675113677979,-0.07764184474945068,-0.08671271800994873,-0.151722252368927,-0.09843426942825317,-0.2034704089164734,-0.10665559768676758,-0.2413250207901001,-0.00898432731628418,-0.23528456687927246,-0.06869858503341675,-0.29222196340560913,-0.11295944452285767,-0.2740520238876343,-0.13900858163833618,-0.24225372076034546,0.011394321918487549,-0.21400994062423706,-0.08031231164932251,-0.225444495677948,-0.10128527879714966,-0.16073602437973022,-0.09121519327163696,-0.12142175436019897,0.01835024356842041,-0.17713338136672974,-0.07461094856262207,-0.17814886569976807,-0.08287620544433594,-0.11972641944885254,-0.06708210706710815,-0.0896526575088501,0.014209747314453125,-0.1316819190979004,-0.059212327003479004,-0.13427484035491943,-0.06644493341445923,-0.09742939472198486,-0.051858603954315186,-0.07992631196975708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.0629156231880188,-0.0764424204826355,-0.08582574129104614,-0.15013271570205688,-0.09660178422927856,-0.20262855291366577,-0.10283946990966797,-0.23941409587860107,-0.010498762130737305,-0.23493635654449463,-0.06518667936325073,-0.2934800088405609,-0.10985082387924194,-0.28508269786834717,-0.14022678136825562,-0.26321983337402344,0.010118067264556885,-0.2143697738647461,-0.0811164379119873,-0.22499412298202515,-0.10094201564788818,-0.1617843508720398,-0.09128826856613159,-0.12275516986846924,0.017385363578796387,-0.1777241826057434,-0.07468670606613159,-0.1767061948776245,-0.08211034536361694,-0.11909151077270508,-0.06652677059173584,-0.08875423669815063,0.013863921165466309,-0.13237756490707397,-0.0587007999420166,-0.1339009404182434,-0.06571835279464722,-0.09704673290252686,-0.05114978551864624,-0.07894313335418701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06086248159408569,-0.07517093420028687,-0.08450835943222046,-0.14643627405166626,-0.09569859504699707,-0.19761931896209717,-0.10222381353378296,-0.2310781478881836,-0.009610950946807861,-0.23292028903961182,-0.059605181217193604,-0.29305964708328247,-0.10417920351028442,-0.29571443796157837,-0.1371256709098816,-0.2839158773422241,0.011708498001098633,-0.21268171072006226,-0.07905369997024536,-0.22173351049423218,-0.09681296348571777,-0.15902584791183472,-0.08586645126342773,-0.12139856815338135,0.01880091428756714,-0.17573851346969604,-0.07259422540664673,-0.1752975583076477,-0.07993525266647339,-0.11950290203094482,-0.06441473960876465,-0.0900459885597229,0.014903068542480469,-0.12960922718048096,-0.05692183971405029,-0.13306385278701782,-0.06402766704559326,-0.09757322072982788,-0.049712538719177246,-0.07921159267425537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.05970841646194458,-0.07304602861404419,-0.08326143026351929,-0.14154422283172607,-0.09568929672241211,-0.1924949288368225,-0.1044079065322876,-0.22650092840194702,-0.009274005889892578,-0.23099523782730103,-0.055753469467163086,-0.29428303241729736,-0.09980684518814087,-0.3042367100715637,-0.13376998901367188,-0.29872745275497437,0.013274729251861572,-0.21106833219528198,-0.07805031538009644,-0.21995747089385986,-0.09668493270874023,-0.1563674807548523,-0.0860099196434021,-0.11983281373977661,0.02055668830871582,-0.1743776798248291,-0.07169216871261597,-0.1722928285598755,-0.0794670581817627,-0.11586123704910278,-0.06363660097122192,-0.08713257312774658,0.016238152980804443,-0.1285381317138672,-0.05568975210189819,-0.13050180673599243,-0.06343185901641846,-0.09435558319091797,-0.04903990030288696,-0.07594949007034302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.05937546491622925,-0.0721900463104248,-0.08332747220993042,-0.1407533884048462,-0.09541916847229004,-0.1914997696876526,-0.10523176193237305,-0.22829395532608032,-0.010753452777862549,-0.23098820447921753,-0.05318337678909302,-0.29556843638420105,-0.09326565265655518,-0.31754589080810547,-0.12645173072814941,-0.3243787884712219,0.012744426727294922,-0.21159523725509644,-0.07770156860351562,-0.2192394733428955,-0.09460192918777466,-0.15598994493484497,-0.08396953344345093,-0.12069237232208252,0.020205199718475342,-0.17520761489868164,-0.07196074724197388,-0.17073392868041992,-0.07883799076080322,-0.11499524116516113,-0.06301611661911011,-0.08800351619720459,0.01566636562347412,-0.12928986549377441,-0.05664771795272827,-0.13073432445526123,-0.06350648403167725,-0.09468168020248413,-0.048884034156799316,-0.07649999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.058194756507873535,-0.07267844676971436,-0.08247917890548706,-0.14213979244232178,-0.09477627277374268,-0.19445234537124634,-0.10599452257156372,-0.22981053590774536,-0.010588645935058594,-0.23119038343429565,-0.052097976207733154,-0.29586508870124817,-0.08964037895202637,-0.325687974691391,-0.1215938925743103,-0.3404812812805176,0.01301276683807373,-0.21227222681045532,-0.07927459478378296,-0.21858274936676025,-0.09632021188735962,-0.1561247706413269,-0.08532798290252686,-0.122444748878479,0.02020663022994995,-0.17616558074951172,-0.07279729843139648,-0.17117178440093994,-0.08033597469329834,-0.11594492197036743,-0.064139723777771,-0.08986741304397583,0.015568315982818604,-0.13026469945907593,-0.056778013706207275,-0.13232183456420898,-0.06457006931304932,-0.09660834074020386,-0.050297319889068604,-0.07830154895782471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.0677230954170227,-0.07502686977386475,-0.08599847555160522,-0.14897745847702026,-0.08905404806137085,-0.20406591892242432,-0.08945584297180176,-0.2409995198249817,-0.009397387504577637,-0.23625218868255615,-0.08067578077316284,-0.27691489458084106,-0.11918514966964722,-0.23427218198776245,-0.13177740573883057,-0.18787461519241333,0.009883582592010498,-0.21479499340057373,-0.08145451545715332,-0.22048324346542358,-0.10325294733047485,-0.159448504447937,-0.09452831745147705,-0.12293869256973267,0.016072988510131836,-0.1783738136291504,-0.07621800899505615,-0.17178577184677124,-0.08599328994750977,-0.11674875020980835,-0.07140016555786133,-0.0891045331954956,0.010815441608428955,-0.1333877444267273,-0.06272083520889282,-0.12773191928863525,-0.06819051504135132,-0.09325253963470459,-0.05230367183685303,-0.07820504903793335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.0682746171951294,-0.07425707578659058,-0.08753758668899536,-0.14775413274765015,-0.09173136949539185,-0.20287704467773438,-0.09239572286605835,-0.23994123935699463,-0.009883880615234375,-0.23579484224319458,-0.0809793472290039,-0.2758326232433319,-0.11901921033859253,-0.23337674140930176,-0.13104087114334106,-0.18785512447357178,0.009893536567687988,-0.21433025598526,-0.0814635157585144,-0.2202555537223816,-0.10279268026351929,-0.15896755456924438,-0.09379202127456665,-0.12237429618835449,0.016620516777038574,-0.17808300256729126,-0.0757555365562439,-0.1711357831954956,-0.08476287126541138,-0.11568993330001831,-0.06968283653259277,-0.08831268548965454,0.011754155158996582,-0.13319486379623413,-0.06194937229156494,-0.12796556949615479,-0.06737887859344482,-0.09305310249328613,-0.05151021480560303,-0.07793062925338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06760138273239136,-0.07340580224990845,-0.08596634864807129,-0.1466025710105896,-0.08905869722366333,-0.20129352807998657,-0.0899084210395813,-0.23802202939987183,-0.009042978286743164,-0.23583769798278809,-0.08035510778427124,-0.27652791142463684,-0.11859244108200073,-0.23455119132995605,-0.13126981258392334,-0.18829387426376343,0.010613977909088135,-0.21523988246917725,-0.0812717080116272,-0.22106075286865234,-0.1026952862739563,-0.1594802737236023,-0.09389233589172363,-0.12267440557479858,0.017213404178619385,-0.17946219444274902,-0.07566356658935547,-0.17228037118911743,-0.08473247289657593,-0.11633223295211792,-0.06984758377075195,-0.08848786354064941,0.012473523616790771,-0.1346709132194519,-0.061218321323394775,-0.12770581245422363,-0.06648313999176025,-0.0931863784790039,-0.05074578523635864,-0.07868510484695435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06750607490539551,-0.07327967882156372,-0.08664542436599731,-0.14671719074249268,-0.09040379524230957,-0.20235824584960938,-0.09083914756774902,-0.2398332953453064,-0.007650136947631836,-0.23481601476669312,-0.07953447103500366,-0.27559658885002136,-0.11724960803985596,-0.23150122165679932,-0.12865543365478516,-0.18470430374145508,0.012274026870727539,-0.21373653411865234,-0.08002591133117676,-0.2191900610923767,-0.10108166933059692,-0.15725886821746826,-0.09182685613632202,-0.1215125322341919,0.01890486478805542,-0.1779494285583496,-0.07446378469467163,-0.1695542335510254,-0.08341735601425171,-0.11392736434936523,-0.06846112012863159,-0.08739268779754639,0.01385951042175293,-0.13338756561279297,-0.060203492641448975,-0.1260797381401062,-0.06578785181045532,-0.09114766120910645,-0.05008065700531006,-0.07685697078704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.0685797929763794,-0.07290953397750854,-0.08780741691589355,-0.14645445346832275,-0.09142827987670898,-0.2013358473777771,-0.09249228239059448,-0.238766610622406,-0.009393811225891113,-0.23604446649551392,-0.08080118894577026,-0.2776108980178833,-0.11883842945098877,-0.23531579971313477,-0.13095957040786743,-0.18888455629348755,0.01026773452758789,-0.21499794721603394,-0.08148050308227539,-0.22102504968643188,-0.10306209325790405,-0.15917497873306274,-0.09407204389572144,-0.12267887592315674,0.01682049036026001,-0.17865729331970215,-0.07643228769302368,-0.1722518801689148,-0.08536350727081299,-0.11614930629730225,-0.07015866041183472,-0.08861750364303589,0.011775374412536621,-0.13351362943649292,-0.06213557720184326,-0.12733960151672363,-0.06678104400634766,-0.09279447793960571,-0.05027782917022705,-0.07865524291992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06808090209960938,-0.07627803087234497,-0.08903366327285767,-0.14976024627685547,-0.09490907192230225,-0.2043553590774536,-0.09671241044998169,-0.24077314138412476,-0.010030031204223633,-0.23733055591583252,-0.08092653751373291,-0.2776704430580139,-0.12187904119491577,-0.2385554313659668,-0.13893598318099976,-0.1924748420715332,0.009883403778076172,-0.2161807417869568,-0.08218115568161011,-0.22113800048828125,-0.10235583782196045,-0.15986031293869019,-0.09284096956253052,-0.12267303466796875,0.01663285493850708,-0.18019193410873413,-0.07667243480682373,-0.17313987016677856,-0.08434784412384033,-0.11773872375488281,-0.06884008646011353,-0.08960402011871338,0.012085199356079102,-0.13451790809631348,-0.06238067150115967,-0.12878501415252686,-0.06756371259689331,-0.09425956010818481,-0.051885783672332764,-0.07924246788024902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06375038623809814,-0.07570207118988037,-0.08586776256561279,-0.14813464879989624,-0.09646540880203247,-0.19906866550445557,-0.10715895891189575,-0.22543734312057495,-0.0058555006980896,-0.23496723175048828,-0.07525038719177246,-0.27714428305625916,-0.1165621280670166,-0.24240195751190186,-0.13525277376174927,-0.1996486783027649,0.013765037059783936,-0.21260637044906616,-0.07703876495361328,-0.21859323978424072,-0.09873044490814209,-0.15549176931381226,-0.09085988998413086,-0.11683899164199829,0.02089017629623413,-0.1753617525100708,-0.07243776321411133,-0.16957813501358032,-0.080902099609375,-0.11271405220031738,-0.06636953353881836,-0.0829000473022461,0.0173531174659729,-0.12945139408111572,-0.05674242973327637,-0.12628275156021118,-0.0638076663017273,-0.09016233682632446,-0.04972648620605469,-0.07307130098342896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06395691633224487,-0.0748053789138794,-0.08679914474487305,-0.1495652198791504,-0.09813463687896729,-0.20294690132141113,-0.11103075742721558,-0.23833221197128296,-0.00417482852935791,-0.23191028833389282,-0.07023179531097412,-0.28047657012939453,-0.11297231912612915,-0.2566971182823181,-0.13498538732528687,-0.220450758934021,0.015473008155822754,-0.20935529470443726,-0.07495647668838501,-0.22013521194458008,-0.09792858362197876,-0.15646976232528687,-0.09044480323791504,-0.11556679010391235,0.022283494472503662,-0.17174029350280762,-0.07046639919281006,-0.17126280069351196,-0.07979488372802734,-0.11341100931167603,-0.0650777816772461,-0.0831298828125,0.018400371074676514,-0.12588530778884888,-0.05543172359466553,-0.12714791297912598,-0.06155282258987427,-0.09053683280944824,-0.04601365327835083,-0.07393902540206909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.06378346681594849,-0.0769607424736023,-0.08659994602203369,-0.15002304315567017,-0.0972396731376648,-0.2019176483154297,-0.10406774282455444,-0.23942548036575317,-0.006221413612365723,-0.23354601860046387,-0.06638598442077637,-0.28525859117507935,-0.11200422048568726,-0.273592472076416,-0.14282894134521484,-0.24996095895767212,0.014131486415863037,-0.21148699522018433,-0.07927018404006958,-0.22425323724746704,-0.09839963912963867,-0.15951281785964966,-0.08812248706817627,-0.12058365345001221,0.02104055881500244,-0.1747359037399292,-0.07371300458908081,-0.17826980352401733,-0.08101308345794678,-0.11914467811584473,-0.06529223918914795,-0.08883810043334961,0.01700127124786377,-0.12924152612686157,-0.05819588899612427,-0.1338423490524292,-0.06383752822875977,-0.09627997875213623,-0.04823124408721924,-0.0789332389831543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,-0.18470430374145508,-0.4329368472099304,frente,0,0.0,0.0,-0.061739444732666016,-0.07585799694061279,-0.08414947986602783,-0.14882391691207886,-0.09526383876800537,-0.20152968168258667,-0.10274070501327515,-0.23397618532180786,-0.008033215999603271,-0.23322200775146484,-0.06312936544418335,-0.28759679198265076,-0.10831618309020996,-0.28217118978500366,-0.13953936100006104,-0.26468920707702637,0.012907147407531738,-0.2130345106124878,-0.07912081480026245,-0.22345656156539917,-0.09863406419754028,-0.15895187854766846,-0.08876365423202515,-0.12004798650741577,0.02008998394012451,-0.17672961950302124,-0.07291144132614136,-0.17579716444015503,-0.0803338885307312,-0.11854541301727295,-0.06502461433410645,-0.08849227428436279,0.01624816656112671,-0.13138753175735474,-0.05741363763809204,-0.1307193636894226,-0.06413376331329346,-0.09424519538879395,-0.04969257116317749,-0.0765581727027893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
